CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
927040477,07/10/2016,19:30:00,07/10/2016,19:36:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,,STREET,,,1050503,155043,40.591993997,-73.761449299,"(40.591993997, -73.761449299)"
719218459,07/10/2016,18:20:00,07/10/2016,18:30:00,07/10/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,GROCERY/BODEGA,,,1007755,180038,40.660816444,-73.915281553,"(40.660816444, -73.915281553)"
773412030,07/10/2016,18:10:00,07/10/2016,18:56:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,STREET,,,982793,207986,40.737558266,-74.005259012,"(40.737558266, -74.005259012)"
357797238,07/10/2016,17:50:00,07/10/2016,18:00:00,07/10/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,GROCERY/BODEGA,,,982437,175631,40.648751199,-74.006534919,"(40.648751199, -74.006534919)"
507838686,07/10/2016,17:05:00,07/10/2016,17:06:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,983857,160244,40.606517292,-74.001416791,"(40.606517292, -74.001416791)"
782556451,07/10/2016,17:00:00,07/10/2016,18:55:00,07/10/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,FOOD SUPERMARKET,,,983002,208092,40.737849241,-74.004504858,"(40.737849241, -74.004504858)"
829207384,07/10/2016,16:30:00,07/10/2016,16:40:00,07/10/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,84,INSIDE,RESIDENCE - PUBLIC HOUSING,,FARRAGUT,988466,194673,40.701016395,-73.984796409,"(40.701016395, -73.984796409)"
584246970,07/10/2016,16:30:00,07/10/2016,16:35:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,,STREET,,,984735,159552,40.604617888,-73.998254809,"(40.604617888, -73.998254809)"
892745529,07/10/2016,14:34:00,07/10/2016,14:36:00,07/10/2016,105,ROBBERY,392,"ROBBERY,UNLICENSED FOR HIRE VEHICLE",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,985897,148507,40.574301425,-73.994072789,"(40.574301425, -73.994072789)"
154652942,07/10/2016,14:25:00,,,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,997229,178884,40.657670652,-73.953222992,"(40.657670652, -73.953222992)"
892821573,07/10/2016,13:00:00,,,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,,STREET,,,997768,234449,40.810182058,-73.951168716,"(40.810182058, -73.951168716)"
188896489,07/10/2016,12:58:00,07/10/2016,13:00:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,BUS (NYC TRANSIT),,,1064082,207755,40.736564064,-73.711932603,"(40.736564064, -73.711932603)"
956333816,07/10/2016,10:50:00,07/10/2016,11:00:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1015867,243031,40.833690975,-73.885747085,"(40.833690975, -73.885747085)"
866698062,07/10/2016,09:45:00,07/10/2016,10:00:00,07/10/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,GROCERY/BODEGA,,,1052146,194359,40.699895082,-73.755137798,"(40.699895082, -73.755137798)"
159241731,07/10/2016,09:15:00,07/10/2016,09:20:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,FRONT OF,STREET,,,998563,233086,40.806439748,-73.948299746,"(40.806439748, -73.948299746)"
518459576,07/10/2016,09:10:00,07/10/2016,09:40:00,07/10/2016,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,FAST FOOD,,,998954,233791,40.808374136,-73.946885823,"(40.808374136, -73.946885823)"
472243158,07/10/2016,05:50:00,07/10/2016,06:00:00,07/10/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,DRY CLEANER/LAUNDRY,,,1003396,178812,40.657461842,-73.930996321,"(40.657461842, -73.930996321)"
848475420,07/10/2016,05:30:00,07/10/2016,05:41:00,07/10/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,DRY CLEANER/LAUNDRY,,,997317,184842,40.674023911,-73.952894278,"(40.674023911, -73.952894278)"
591095306,07/10/2016,05:00:00,07/10/2016,05:20:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,RESIDENCE-HOUSE,,,1034533,183835,40.671126772,-73.818736556,"(40.671126772, -73.818736556)"
688769006,07/10/2016,04:40:00,,,07/10/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,STREET,,,988993,210643,40.74484992,-73.982884528,"(40.74484992, -73.982884528)"
224495565,07/10/2016,03:15:00,07/10/2016,03:17:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1002212,193214,40.696994556,-73.935225256,"(40.696994556, -73.935225256)"
396974271,07/10/2016,02:30:00,,,07/10/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,STORE UNCLASSIFIED,,,1003292,180090,40.660969895,-73.931367545,"(40.660969895, -73.931367545)"
512958583,07/10/2016,02:30:00,07/10/2016,02:35:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,964333,165699,40.621467762,-74.071746655,"(40.621467762, -74.071746655)"
326548192,07/10/2016,02:30:00,07/10/2016,03:00:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,1000908,227849,40.792061502,-73.939842082,"(40.792061502, -73.939842082)"
600449119,07/10/2016,02:00:00,07/10/2016,02:20:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,FRONT OF,STREET,,,1001562,230531,40.799421607,-73.937473288,"(40.799421607, -73.937473288)"
683885122,07/10/2016,02:00:00,07/10/2016,02:15:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,,STREET,,,999205,233329,40.807105652,-73.94598016,"(40.807105652, -73.94598016)"
892560123,07/10/2016,00:25:00,07/10/2016,00:25:00,07/10/2016,105,ROBBERY,391,"ROBBERY,LICENSED MEDALLION CAB",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,TAXI (YELLOW LICENSED),,,1038825,185509,40.675696098,-73.803250847,"(40.675696098, -73.803250847)"
721295147,07/10/2016,00:01:00,07/10/2016,01:00:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,984120,190538,40.689667779,-74.000470212,"(40.689667779, -74.000470212)"
822440741,07/09/2016,23:55:00,07/10/2016,00:10:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1040853,185845,40.676605605,-73.795936825,"(40.676605605, -73.795936825)"
261226311,07/09/2016,23:30:00,07/09/2016,23:35:00,07/10/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,GROCERY/BODEGA,,,997551,182704,40.668155231,-73.952054916,"(40.668155231, -73.952054916)"
265495129,07/09/2016,23:25:00,,,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,STREET,,,994391,219373,40.768807004,-73.963390626,"(40.768807004, -73.963390626)"
845789074,07/09/2016,23:10:00,07/09/2016,23:20:00,07/10/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,999923,244407,40.837510383,-73.943360687,"(40.837510383, -73.943360687)"
396522814,07/09/2016,23:00:00,07/09/2016,23:05:00,07/10/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1016034,196396,40.705689548,-73.885364137,"(40.705689548, -73.885364137)"
416502146,07/09/2016,17:40:00,07/09/2016,17:40:00,07/10/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
904513307,07/08/2016,21:30:00,07/08/2016,22:00:00,07/10/2016,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,987193,169703,40.632479804,-73.98939839,"(40.632479804, -73.98939839)"
763905868,07/03/2016,05:00:00,07/03/2016,06:00:00,07/10/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1044898,186376,40.678036287,-73.781349107,"(40.678036287, -73.781349107)"
883699778,07/09/2016,23:32:00,,,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,1011339,212698,40.750450161,-73.902232245,"(40.750450161, -73.902232245)"
911939522,07/09/2016,23:25:00,07/09/2016,23:26:00,07/09/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1011276,211691,40.747686393,-73.90246367,"(40.747686393, -73.90246367)"
150342006,07/09/2016,21:15:00,07/09/2016,21:20:00,07/09/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1014831,245134,40.839466746,-73.889481288,"(40.839466746, -73.889481288)"
505498500,07/09/2016,21:15:00,07/09/2016,21:20:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1010642,235554,40.813185898,-73.904658062,"(40.813185898, -73.904658062)"
466716123,07/09/2016,20:40:00,07/09/2016,20:42:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,1000395,189658,40.687237659,-73.941786406,"(40.687237659, -73.941786406)"
442974409,07/09/2016,20:00:00,07/09/2016,20:20:00,07/09/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1011244,256820,40.871553006,-73.902397688,"(40.871553006, -73.902397688)"
165352575,07/09/2016,19:50:00,07/09/2016,19:58:00,07/09/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,995019,179733,40.660003935,-73.961186838,"(40.660003935, -73.961186838)"
116026103,07/09/2016,19:45:00,07/09/2016,19:55:00,07/09/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,20,INSIDE,RESIDENCE - PUBLIC HOUSING,,AMSTERDAM,988187,220871,40.772923563,-73.985787298,"(40.772923563, -73.985787298)"
536626572,07/09/2016,19:15:00,07/09/2016,19:17:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1009486,243711,40.835577917,-73.908803531,"(40.835577917, -73.908803531)"
681700691,07/09/2016,19:10:00,07/09/2016,19:15:00,07/09/2016,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,989894,173886,40.643959939,-73.979663719,"(40.643959939, -73.979663719)"
541967630,07/09/2016,18:00:00,07/09/2016,18:05:00,07/09/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995971,173670,40.643361109,-73.957766091,"(40.643361109, -73.957766091)"
350390241,07/09/2016,17:55:00,07/09/2016,18:00:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,FRONT OF,STREET,,,998271,231591,40.802336853,-73.949357635,"(40.802336853, -73.949357635)"
402681532,07/09/2016,17:25:00,07/09/2016,17:26:00,07/09/2016,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,TAXI (LIVERY LICENSED),,,997385,176999,40.65249651,-73.952664414,"(40.65249651, -73.952664414)"
949425244,07/09/2016,17:00:00,07/09/2016,17:30:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,REAR OF,OTHER,,,1007476,176955,40.652355024,-73.916297779,"(40.652355024, -73.916297779)"
157826075,06/26/2016,00:40:00,,,06/26/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1005420,234163,40.809382046,-73.923527366,"(40.809382046, -73.923527366)"
613417789,07/09/2016,16:00:00,07/09/2016,16:11:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,OPPOSITE OF,STREET,,,1008210,241065,40.828318963,-73.913424191,"(40.828318963, -73.913424191)"
252759026,07/09/2016,15:42:00,07/09/2016,15:45:00,07/09/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,GROCERY/BODEGA,,,1006460,234503,40.810312698,-73.919769369,"(40.810312698, -73.919769369)"
679904556,07/09/2016,14:50:00,07/09/2016,15:00:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,,STREET,,,981652,197444,40.70862276,-74.009372223,"(40.70862276, -74.009372223)"
417198470,07/09/2016,12:58:00,,,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,997413,176656,40.651555008,-73.952564175,"(40.651555008, -73.952564175)"
648765326,07/09/2016,12:00:00,07/09/2016,13:00:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000995,237483,40.818504014,-73.93950386,"(40.818504014, -73.93950386)"
233946759,07/09/2016,10:30:00,07/09/2016,10:33:00,07/09/2016,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,BANK,,,983599,206367,40.733114606,-74.002350415,"(40.733114606, -74.002350415)"
608678865,07/09/2016,10:15:00,07/09/2016,10:41:00,07/09/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,,,1012887,253829,40.863338448,-73.896469785,"(40.863338448, -73.896469785)"
235834138,07/09/2016,09:45:00,07/09/2016,10:15:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1022282,255636,40.868262634,-73.86249373,"(40.868262634, -73.86249373)"
419600105,07/09/2016,06:00:00,07/09/2016,06:05:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,OPPOSITE OF,STREET,,,1002366,185299,40.67526938,-73.934691168,"(40.67526938, -73.934691168)"
458845819,07/09/2016,05:40:00,,,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1012281,241796,40.830313367,-73.898710964,"(40.830313367, -73.898710964)"
546534629,07/09/2016,05:30:00,,,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1006303,243645,40.835405287,-73.920306476,"(40.835405287, -73.920306476)"
385335189,07/09/2016,05:30:00,07/09/2016,06:00:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,984542,162383,40.612388413,-73.998949738,"(40.612388413, -73.998949738)"
700669350,07/09/2016,04:25:00,07/09/2016,04:35:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,983944,208570,40.739161316,-74.001105672,"(40.739161316, -74.001105672)"
533702050,07/09/2016,04:10:00,07/09/2016,04:14:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,RESIDENCE - APT. HOUSE,,,1005223,253263,40.861806484,-73.924179286,"(40.861806484, -73.924179286)"
839875996,07/09/2016,03:50:00,07/09/2016,03:55:00,07/09/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,GROCERY/BODEGA,,,997876,197708,40.709337269,-73.950853036,"(40.709337269, -73.950853036)"
246119994,07/09/2016,03:05:00,07/09/2016,03:10:00,07/09/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,41,,TRANSIT - NYC SUBWAY,,,1015773,240835,40.827663925,-73.886097092,"(40.827663925, -73.886097092)"
756326492,07/09/2016,03:00:00,07/09/2016,03:05:00,07/09/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,FIORENTINO PLAZA,1014551,184359,40.672655973,-73.890767094,"(40.672655973, -73.890767094)"
691154059,07/08/2016,21:15:00,,,07/08/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1026269,268394,40.903261221,-73.847998401,"(40.903261221, -73.847998401)"
952537805,07/09/2016,02:35:00,07/09/2016,02:40:00,07/09/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,REAR OF,STREET,,,1009382,221685,40.775122932,-73.909261816,"(40.775122932, -73.909261816)"
340121264,07/09/2016,02:00:00,,,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1005771,194717,40.701112001,-73.922385672,"(40.701112001, -73.922385672)"
443887544,07/09/2016,02:00:00,07/09/2016,04:30:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,989616,209709,40.742285967,-73.98063694,"(40.742285967, -73.98063694)"
901814417,07/09/2016,01:45:00,07/09/2016,02:00:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008404,244727,40.838369567,-73.912710005,"(40.838369567, -73.912710005)"
627987418,07/09/2016,01:45:00,07/09/2016,01:55:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1011586,249642,40.851850517,-73.901190376,"(40.851850517, -73.901190376)"
254997727,07/09/2016,00:45:00,,,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1007882,240330,40.826302482,-73.914611977,"(40.826302482, -73.914611977)"
960289297,07/09/2016,00:30:00,07/09/2016,00:45:00,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,OTHER,CONEY ISLAND BEACH & BOARDWALK,,990784,149362,40.576645978,-73.976480396,"(40.576645978, -73.976480396)"
685669276,07/08/2016,23:30:00,07/08/2016,23:35:00,07/09/2016,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE - APT. HOUSE,,,1034028,190153,40.68847107,-73.820510356,"(40.68847107, -73.820510356)"
662211955,07/08/2016,23:22:00,07/08/2016,23:30:00,07/09/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC BUILDING,,,1006741,237429,40.818343038,-73.918744472,"(40.818343038, -73.918744472)"
236838231,07/08/2016,22:45:00,,,07/09/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1040731,189128,40.685617451,-73.796349141,"(40.685617451, -73.796349141)"
344382028,07/08/2016,11:00:00,,,07/09/2016,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1043340,193789,40.698393751,-73.786901079,"(40.698393751, -73.786901079)"
502619712,07/08/2016,23:00:00,07/08/2016,23:01:00,07/08/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,,STREET,,,1001500,193105,40.696696793,-73.937793213,"(40.696696793, -73.937793213)"
901354641,07/08/2016,21:55:00,07/08/2016,21:57:00,07/08/2016,105,ROBBERY,363,"ROBBERY,BAR/RESTAURANT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,FAST FOOD,,,999909,194927,40.701700716,-73.943526559,"(40.701700716, -73.943526559)"
667851785,07/08/2016,21:00:00,07/08/2016,21:30:00,07/08/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1032747,216990,40.762139092,-73.824936021,"(40.762139092, -73.824936021)"
827139375,07/08/2016,20:00:00,07/08/2016,20:14:00,07/08/2016,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CLOTHING/BOUTIQUE,,,987072,189816,40.687685606,-73.989825915,"(40.687685606, -73.989825915)"
365328024,07/08/2016,19:30:00,07/08/2016,20:00:00,07/08/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1018188,187449,40.681124124,-73.877640257,"(40.681124124, -73.877640257)"
132351292,07/08/2016,18:07:00,07/08/2016,18:08:00,07/08/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1006517,180023,40.660778472,-73.919743766,"(40.660778472, -73.919743766)"
